Info 0    [23:51:12.559] Starting TS Server
Info 2703 [00:05:07.326] getCompletionData: Get previous token: 0.00996600091457367
Info 2704 [00:05:07.326] getCompletionsAtPosition: isCompletionListBlocker: 0.003005996346473694
Info 2705 [00:05:07.326] Returning an empty list because completion was requested in an invalid position.
Info 2706 [00:05:07.534] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2707 [00:05:07.537] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 271 structureChanged: false structureIsReused:: Completely Elapsed: 3.012352004647255ms
Info 2708 [00:05:07.537] Different program with same set of files
Info 2709 [00:05:07.537] getCompletionData: Get current token: 0.006958991289138794
Info 2710 [00:05:07.537] getCompletionData: Is inside comment: 0.0016920119524002075
Info 2711 [00:05:07.537] getCompletionData: Get previous token: 0.0175819993019104
Info 2712 [00:05:07.537] getCompletionsAtPosition: isCompletionListBlocker: 0.006750002503395081
Info 2713 [00:05:07.537] Returning an empty list because completion was requested in an invalid position.
Info 2714 [00:05:07.618] getCompletionData: Get current token: 0.0068840086460113525
Info 2715 [00:05:07.618] getCompletionData: Is inside comment: 0.001663997769355774
Info 2716 [00:05:07.618] getCompletionData: Get previous token: 0.011889994144439697
Info 2717 [00:05:07.618] getCompletionsAtPosition: isCompletionListBlocker: 0.00801900029182434
Info 2718 [00:05:07.618] Returning an empty list because completion was requested in an invalid position.
Info 2719 [00:05:07.618] getCompletionData: Get current token: 0.006198003888130188
Info 2720 [00:05:07.618] getCompletionData: Is inside comment: 0.0014450103044509888
Info 2721 [00:05:07.618] getCompletionData: Get previous token: 0.010545998811721802
Info 2722 [00:05:07.618] getCompletionsAtPosition: isCompletionListBlocker: 0.003564998507499695
Info 2723 [00:05:07.618] Returning an empty list because completion was requested in an invalid position.
Info 2724 [00:05:07.619] getCompletionData: Get current token: 0.006098002195358276
Info 2725 [00:05:07.619] getCompletionData: Is inside comment: 0.0011969953775405884
Info 2726 [00:05:07.619] getCompletionData: Get previous token: 0.010478004813194275
Info 2727 [00:05:07.619] getCompletionsAtPosition: isCompletionListBlocker: 0.0029660016298294067
Info 2728 [00:05:07.619] Returning an empty list because completion was requested in an invalid position.
Info 2729 [00:05:07.619] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2730 [00:05:07.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 272 structureChanged: false structureIsReused:: Completely Elapsed: 3.654113993048668ms
Info 2731 [00:05:07.622] Different program with same set of files
Info 2732 [00:05:07.766] getCompletionData: Get current token: 0.007982999086380005
Info 2733 [00:05:07.766] getCompletionData: Is inside comment: 0.0025600045919418335
Info 2734 [00:05:07.766] getCompletionData: Get previous token: 0.02242499589920044
Info 2735 [00:05:07.766] getCompletionsAtPosition: isCompletionListBlocker: 0.011033996939659119
Info 2736 [00:05:07.766] Returning an empty list because completion was requested in an invalid position.
Info 2737 [00:05:07.767] getCompletionData: Get current token: 0.006285995244979858
Info 2738 [00:05:07.767] getCompletionData: Is inside comment: 0.0012370049953460693
Info 2739 [00:05:07.767] getCompletionData: Get previous token: 0.010658994317054749
Info 2740 [00:05:07.767] getCompletionsAtPosition: isCompletionListBlocker: 0.0033250004053115845
Info 2741 [00:05:07.767] Returning an empty list because completion was requested in an invalid position.
Info 2742 [00:05:07.767] getCompletionData: Get current token: 0.006306007504463196
Info 2743 [00:05:07.767] getCompletionData: Is inside comment: 0.0012010037899017334
Info 2744 [00:05:07.767] getCompletionData: Get previous token: 0.013850003480911255
Info 2745 [00:05:07.767] getCompletionsAtPosition: isCompletionListBlocker: 0.003080010414123535
Info 2746 [00:05:07.767] Returning an empty list because completion was requested in an invalid position.
Info 2747 [00:05:07.767] getCompletionData: Get current token: 0.006188005208969116
Info 2748 [00:05:07.767] getCompletionData: Is inside comment: 0.0013650059700012207
Info 2749 [00:05:07.767] getCompletionData: Get previous token: 0.00998900830745697
Info 2750 [00:05:07.767] getCompletionsAtPosition: isCompletionListBlocker: 0.0025340020656585693
Info 2751 [00:05:07.767] Returning an empty list because completion was requested in an invalid position.
Info 2752 [00:05:07.976] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2753 [00:05:07.981] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 273 structureChanged: false structureIsReused:: Completely Elapsed: 5.102429002523422ms
Info 2754 [00:05:07.981] Different program with same set of files
Info 2755 [00:05:09.092] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2756 [00:05:09.096] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 274 structureChanged: false structureIsReused:: Completely Elapsed: 4.247558996081352ms
Info 2757 [00:05:09.096] Different program with same set of files
Info 2758 [00:05:09.097] getCompletionData: Get current token: 0.011913999915122986
Info 2759 [00:05:09.097] getCompletionData: Is inside comment: 0.00216500461101532
Info 2760 [00:05:09.097] getCompletionData: Get previous token: 0.026822999119758606
Info 2761 [00:05:09.097] getCompletionsAtPosition: isCompletionListBlocker: 0.010784000158309937
Info 2762 [00:05:09.097] Returning an empty list because completion was requested in an invalid position.
Info 2763 [00:05:09.169] getCompletionData: Get current token: 0.006420999765396118
Info 2764 [00:05:09.169] getCompletionData: Is inside comment: 0.001650005578994751
Info 2765 [00:05:09.169] getCompletionData: Get previous token: 0.011541008949279785
Info 2766 [00:05:09.169] getCompletionsAtPosition: isCompletionListBlocker: 0.00868399441242218
Info 2767 [00:05:09.169] Returning an empty list because completion was requested in an invalid position.
Info 2768 [00:05:09.211] getCompletionData: Get current token: 0.006591007113456726
Info 2769 [00:05:09.211] getCompletionData: Is inside comment: 0.001783996820449829
Info 2770 [00:05:09.211] getCompletionData: Get previous token: 0.011813998222351074
Info 2771 [00:05:09.211] getCompletionsAtPosition: isCompletionListBlocker: 0.008816003799438477
Info 2772 [00:05:09.211] Returning an empty list because completion was requested in an invalid position.
Info 2773 [00:05:09.217] getCompletionData: Get current token: 0.006481990218162537
Info 2774 [00:05:09.217] getCompletionData: Is inside comment: 0.001806005835533142
Info 2775 [00:05:09.217] getCompletionData: Get previous token: 0.011417999863624573
Info 2776 [00:05:09.217] getCompletionsAtPosition: isCompletionListBlocker: 0.005517005920410156
Info 2777 [00:05:09.217] Returning an empty list because completion was requested in an invalid position.
Info 2778 [00:05:09.652] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2779 [00:05:09.655] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 275 structureChanged: false structureIsReused:: Completely Elapsed: 3.336992010474205ms
Info 2780 [00:05:09.655] Different program with same set of files
Info 2781 [00:05:09.656] getCompletionData: Get current token: 0.007284998893737793
Info 2782 [00:05:09.656] getCompletionData: Is inside comment: 0.0015940070152282715
Info 2783 [00:05:09.656] getCompletionData: Get previous token: 0.01621200144290924
Info 2784 [00:05:09.656] getCompletionsAtPosition: isCompletionListBlocker: 0.007190003991127014
Info 2785 [00:05:09.656] Returning an empty list because completion was requested in an invalid position.
Info 2786 [00:05:09.724] getCompletionData: Get current token: 0.006741002202033997
Info 2787 [00:05:09.724] getCompletionData: Is inside comment: 0.0017739981412887573
Info 2788 [00:05:09.724] getCompletionData: Get previous token: 0.012987002730369568
Info 2789 [00:05:09.724] getCompletionsAtPosition: isCompletionListBlocker: 0.008261993527412415
Info 2790 [00:05:09.724] Returning an empty list because completion was requested in an invalid position.
Info 2791 [00:05:09.728] getCompletionData: Get current token: 0.006703004240989685
Info 2792 [00:05:09.728] getCompletionData: Is inside comment: 0.0015729963779449463
Info 2793 [00:05:09.728] getCompletionData: Get previous token: 0.012074008584022522
Info 2794 [00:05:09.728] getCompletionsAtPosition: isCompletionListBlocker: 0.008726000785827637
Info 2795 [00:05:09.728] Returning an empty list because completion was requested in an invalid position.
Info 2796 [00:05:09.729] getCompletionData: Get current token: 0.006814002990722656
Info 2797 [00:05:09.729] getCompletionData: Is inside comment: 0.0016649961471557617
Info 2798 [00:05:09.729] getCompletionData: Get previous token: 0.012634992599487305
Info 2799 [00:05:09.729] getCompletionsAtPosition: isCompletionListBlocker: 0.0077569931745529175
Info 2800 [00:05:09.729] Returning an empty list because completion was requested in an invalid position.
Info 2801 [00:05:10.476] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2802 [00:05:10.480] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 276 structureChanged: false structureIsReused:: Completely Elapsed: 3.2576130032539368ms
Info 2803 [00:05:10.480] Different program with same set of files
Info 2804 [00:05:10.480] getCompletionData: Get current token: 0.007746994495391846
Info 2805 [00:05:10.480] getCompletionData: Is inside comment: 0.0015410035848617554
Info 2806 [00:05:10.480] getCompletionData: Get previous token: 0.01744300127029419
Info 2807 [00:05:10.480] getCompletionsAtPosition: isCompletionListBlocker: 0.007191002368927002
Info 2808 [00:05:10.480] Returning an empty list because completion was requested in an invalid position.
Info 2809 [00:05:10.553] getCompletionData: Get current token: 0.007002994418144226
Info 2810 [00:05:10.553] getCompletionData: Is inside comment: 0.002069994807243347
Info 2811 [00:05:10.553] getCompletionData: Get previous token: 0.011483997106552124
Info 2812 [00:05:10.553] getCompletionsAtPosition: isCompletionListBlocker: 0.007063999772071838
Info 2813 [00:05:10.553] Returning an empty list because completion was requested in an invalid position.
Info 2814 [00:05:10.554] getCompletionData: Get current token: 0.006438001990318298
Info 2815 [00:05:10.554] getCompletionData: Is inside comment: 0.0013979971408843994
Info 2816 [00:05:10.554] getCompletionData: Get previous token: 0.011608988046646118
Info 2817 [00:05:10.554] getCompletionsAtPosition: isCompletionListBlocker: 0.005291000008583069
Info 2818 [00:05:10.554] Returning an empty list because completion was requested in an invalid position.
Info 2819 [00:05:10.555] getCompletionData: Get current token: 0.006292000412940979
Info 2820 [00:05:10.555] getCompletionData: Is inside comment: 0.0016890019178390503
Info 2821 [00:05:10.555] getCompletionData: Get previous token: 0.011541008949279785
Info 2822 [00:05:10.555] getCompletionsAtPosition: isCompletionListBlocker: 0.004564002156257629
Info 2823 [00:05:10.555] Returning an empty list because completion was requested in an invalid position.
Info 2824 [00:05:13.706] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2825 [00:05:13.710] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 277 structureChanged: false structureIsReused:: Completely Elapsed: 3.58236500620842ms
Info 2826 [00:05:13.710] Different program with same set of files
Info 2827 [00:05:14.573] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2828 [00:05:14.577] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 278 structureChanged: false structureIsReused:: Completely Elapsed: 3.5555009990930557ms
Info 2829 [00:05:14.577] Different program with same set of files
Info 2830 [00:05:18.222] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2831 [00:05:18.225] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 279 structureChanged: false structureIsReused:: Completely Elapsed: 3.3679679930210114ms
Info 2832 [00:05:18.225] Different program with same set of files
Info 2833 [00:05:18.572] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2834 [00:05:18.581] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 280 structureChanged: false structureIsReused:: Completely Elapsed: 9.423159003257751ms
Info 2835 [00:05:18.581] Different program with same set of files
Info 2836 [00:05:18.920] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2837 [00:05:18.927] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 281 structureChanged: false structureIsReused:: Completely Elapsed: 6.299830004572868ms
